,COWZ,DBB,GLD,QQQ,SCHD,SPY,TLT
2017-05-01,0.42089094886354655,0.21483866798949647,0.0,0.0,0.0,0.0,0.3642743901461418
2017-05-02,0.42080415744625155,0.21351072491575943,0.0,0.0,0.0,0.0,0.36568911983590735
2017-05-03,0.42249938949633353,0.2087362474244194,0.0,0.0,0.0,0.0,0.3687683964617763
2017-05-04,0.42331808087961653,0.20935464399294462,0.0,0.0,0.0,0.0,0.36733131282186454
2017-05-05,0.4252258683542038,0.20905150346460097,0.0,0.0,0.0,0.0,0.3657266447341049
2017-05-08,0.42626511790848554,0.20786465504144544,0.0,0.0,0.0,0.0,0.3658742673540041
2017-05-09,0.4268293543530285,0.208098172984771,0.0,0.0,0.0,0.0,0.3650765046357106
2017-05-10,0.42772347949927864,0.20741798774800696,0.0,0.0,0.0,0.0,0.3648625671893815
2017-05-11,0.4257343620856211,0.20804975812368362,0.0,0.0,0.0,0.0,0.3662199293786648
2017-05-12,0.42228401494412576,0.2084780437259876,0.0,0.0,0.0,0.0,0.36924199386790146
2017-05-15,0.4234193514842922,0.2096207861949498,0.0,0.0,0.0,0.0,0.36696390097837567
2017-05-16,0.421578234113327,0.21005025945164735,0.0,0.0,0.0,0.0,0.3683755457579575
2017-05-17,0.41499238943626104,0.21057519066328573,0.0,0.0,0.0,0.0,0.37443646687765453
2017-05-18,0.41498486285415964,0.20964949221683432,0.0,0.0,0.0,0.0,0.3753696975395183
2017-05-19,0.415154130205973,0.21260751159198205,0.0,0.0,0.0,0.0,0.372242367773672
2017-05-22,0.4164648278000983,0.21258735059361683,0.0,0.0,0.0,0.0,0.37095182843599933
2017-05-23,0.41679678024507055,0.21388634401351533,0.0,0.0,0.0,0.0,0.36932089212068686
2017-05-24,0.41588748491158545,0.21286660554118478,0.0,0.0,0.0,0.0,0.37124992444596716
2017-05-25,0.41786434888391777,0.21210242403798155,0.0,0.0,0.0,0.0,0.3700372277120631
2017-05-26,0.41729930751099054,0.21182507206429238,0.0,0.0,0.0,0.0,0.37087962349552045
2017-05-30,0.41703400274337105,0.21049516019977357,0.0,0.0,0.0,0.0,0.37247483772960066
2017-05-31,0.41559192895917246,0.2104243963004419,0.0,0.0,0.0,0.0,0.3739876818073209
2017-06-01,0.3715088660858513,0.22524416501076222,0.0,0.0,0.0,0.0,0.40326154020840893
2017-06-02,0.37055573330995345,0.22324270577423122,0.0,0.0,0.0,0.0,0.4062160677779759
2017-06-05,0.3717198201045886,0.22178774296245826,0.0,0.0,0.0,0.0,0.4065070454441744
2017-06-06,0.369887443397905,0.22109538692631045,0.0,0.0,0.0,0.0,0.40903178984535493
2017-06-07,0.3703801070315228,0.22142369994262145,0.0,0.0,0.0,0.0,0.40821085451216393
2017-06-08,0.370882573409337,0.22311354752916931,0.0,0.0,0.0,0.0,0.40601850101446246
2017-06-09,0.3705655040844426,0.2250154495367508,0.0,0.0,0.0,0.0,0.4044336340830414
2017-06-12,0.371664305149817,0.22273165287219868,0.0,0.0,0.0,0.0,0.4056186776983288
2017-06-13,0.37270945726332266,0.22215291802983078,0.0,0.0,0.0,0.0,0.40515224182350673
2017-06-14,0.36947631307559176,0.22035078276487297,0.0,0.0,0.0,0.0,0.41018747854952803
2017-06-15,0.36864843641411205,0.2213330394308831,0.0,0.0,0.0,0.0,0.4100331167549183
2017-06-16,0.3674012580580222,0.22157816746885683,0.0,0.0,0.0,0.0,0.4110351743848441
2017-06-19,0.3685983126381578,0.22293745474528504,0.0,0.0,0.0,0.0,0.40847876300942093
2017-06-20,0.36550341926299745,0.22218435838784867,0.0,0.0,0.0,0.0,0.4123267600060256
2017-06-21,0.3638409135652201,0.22395163855349468,0.0,0.0,0.0,0.0,0.41222195278598506
2017-06-22,0.36497223320084243,0.22397029549130182,0.0,0.0,0.0,0.0,0.41107190461231746
2017-06-23,0.3651254045302913,0.22462475001553356,0.0,0.0,0.0,0.0,0.41026425771705305
2017-06-26,0.3659504899438555,0.22415377274320214,0.0,0.0,0.0,0.0,0.4099100838049321
2017-06-27,0.36598682485246314,0.22742582479147488,0.0,0.0,0.0,0.0,0.40660173527213295
2017-06-28,0.3676027467489179,0.22768973021010144,0.0,0.0,0.0,0.0,0.40472188958033944
2017-06-29,0.36631375027680046,0.2301976629349501,0.0,0.0,0.0,0.0,0.403503031718745
